s_q_norm,s_q_hp,s_energy,s_age_norm,s_age_hp,s_neighbors,q_val_0,q_val_1,q_val_2,q_val_3,q_val_4,action,reward
0.3333333432674408,0.1666666716337204,0.9964216947555542,0.10000000149011612,0.30000001192092896,0.5555555820465088,-0.03484548628330231,0.09937693178653717,0.04827851057052612,-0.10852479934692383,-0.038093045353889465,1.0,-2.0359224043786526
0.3333333432674408,0.1666666716337204,0.9960818886756897,0.10000000149011612,0.3499999940395355,0.5555555820465088,-0.03623463213443756,0.10203710943460464,0.04893451929092407,-0.10793972760438919,-0.03793395310640335,1.0,-2.285898622125387
0.3333333432674408,0.1666666716337204,0.99574214220047,0.10000000149011612,0.4000000059604645,0.5555555820465088,-0.037654705345630646,0.10484764724969864,0.049637287855148315,-0.10732167959213257,-0.037906747311353683,1.0,-2.597894299775362
0.36666667461395264,0.1666666716337204,0.9953224062919617,0.11999999731779099,0.44999998807907104,0.5555555820465088,-0.03893420845270157,0.10539238154888153,0.05256587266921997,-0.10529083013534546,-0.038769178092479706,1.0,-2.8159224279224873
0.3333333432674408,0.20000000298023224,0.9949826002120972,0.11999999731779099,0.5,0.5555555820465088,-0.04058632627129555,0.1099051684141159,0.04942946881055832,-0.1050475612282753,-0.03999345004558563,1.0,-3.095898650586605
0.3333333432674408,0.20000000298023224,0.9946428537368774,0.14000000059604645,0.550000011920929,0.5555555820465088,-0.04182202368974686,0.11316531896591187,0.048424072563648224,-0.10478010028600693,-0.04155202582478523,1.0,-3.407894477248192
0.36666667461395264,0.20000000298023224,0.9942231178283691,0.1599999964237213,0.6000000238418579,0.5555555820465088,-0.04272923991084099,0.11424651741981506,0.05022098869085312,-0.10417013615369797,-0.04338318482041359,1.0,-3.625922307372093
0.3333333432674408,0.23333333432674408,0.9938833117485046,0.1599999964237213,0.6499999761581421,0.5555555820465088,-0.04420579969882965,0.11854526400566101,0.04614725708961487,-0.10479024052619934,-0.04496617615222931,1.0,-3.9078942984342575
0.36666667461395264,0.23333333432674408,0.9934635758399963,0.1599999964237213,0.699999988079071,0.5555555820465088,-0.04505515843629837,0.12033869326114655,0.049199022352695465,-0.10476179420948029,-0.04548593983054161,1.0,-4.219913989305496
0.4333333373069763,0.23333333432674408,0.9929637908935547,0.18000000715255737,0.75,0.5555555820465088,-0.04466245323419571,0.12039889395236969,0.05544353276491165,-0.10403695702552795,-0.047128159552812576,1.0,-4.373902887105942
0.4000000059604645,0.23333333432674408,0.9927040338516235,0.18000000715255737,0.800000011920929,0.5555555820465088,-0.046414606273174286,0.12599816918373108,0.05206727236509323,-0.10481411218643188,-0.04738559201359749,1.0,-4.687894493341446
0.4000000059604645,0.2666666805744171,0.9922842979431152,0.18000000715255737,0.8500000238418579,0.5555555820465088,-0.04760274291038513,0.1281966269016266,0.051016002893447876,-0.1050378605723381,-0.04915931448340416,1.0,-4.8739027082920074
0.36666667461395264,0.2666666805744171,0.9920245409011841,0.18000000715255737,0.8999999761581421,0.5555555820465088,-0.04884945601224899,0.13338282704353333,0.047600820660591125,-0.10583098232746124,-0.04932359978556633,1.0,0.0
0.06666667014360428,0.0,0.9998400211334229,0.0,0.0,0.5555555820465088,-0.031781360507011414,0.10980601608753204,0.031055759638547897,-0.12324178963899612,-0.0430026575922966,1.0,-0.1749346535652876
0.06666667014360428,0.0,0.9994776844978333,0.019999999552965164,0.0,0.5555555820465088,-0.03126789629459381,0.10889271646738052,0.03044600412249565,-0.12317809462547302,-0.04287397488951683,1.0,-0.2389023583382368
0.13333334028720856,0.0,0.9989554286003113,0.019999999552965164,0.0,0.5555555820465088,-0.030588530004024506,0.10502847284078598,0.033935077488422394,-0.12038522958755493,-0.04047667980194092,1.0,-0.23892620019614697
